Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings
B2	bin.078	k__Bacteria	5449	104	58	55	25	22	1	1	0	65.67	36.9	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_903897605.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903897605	80.64	0.45	taxonomic classification defined by topology and ANI	-	GCA_013697055.1, s__Rhizomicrobium sp0...	34.6	0.9690978885	Genome has more than 26.7% of markers with multiple hits
B2	bin.079	k__Bacteria	924	151	101	51	100	0	0	0	0	54.95	0	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	JACDET01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	62.62	0.8819252503	-
B2	bin.080	k__Bacteria	901	171	117	77	88	6	0	0	0	45.38	3.56	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	49.83	0.883446486	-
B2	bin.081	k__Bacteria	901	171	117	56	107	8	0	0	0	58.47	3.61	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	61.05	0.8720569405	-
B2	bin.082	k__Archaea	207	149	107	29	119	1	0	0	0	76.64	0.93	Archaea	Micrarchaeota	Micrarchaeia	Micrarchaeales	Micrarchaeaceae	UBA12276		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	65.65	0.8396037176	-
B2	bin.083	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.084	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.085	k__Bacteria	5449	103	57	13	8	45	35	2	0	80.54	124.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.086	k__Bacteria	924	151	101	44	107	0	0	0	0	61.68	0	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	67.84	0.8749353797	-
B2	bin.087	k__Bacteria	5449	104	58	65	39	0	0	0	0	50.82	0	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	PALSA-1444		-	-	-	-	-	GCA_013286675.1	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__PALSA-1444;s__PALSA-1444 sp013286675	79.5	0.36	taxonomic classification defined by topology and ANI	-	GCA_003153295.1, s__PALSA-1444 sp00315...	44.87	0.9725926303	-
B2	bin.088	k__Bacteria	2993	143	89	32	111	0	0	0	0	73.36	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	1-14-0-10-45-20		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	64.74	0.9108372172	-
B2	bin.089	k__Bacteria	924	161	108	84	71	6	0	0	0	46.44	2.41	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	46.42	0.872169391	-
B2	bin.090	k__Bacteria	5449	104	58	82	21	1	0	0	0	31.9	1.72	Bacteria	Omnitrophota	Koll11	UBA10015	GCA-002753745			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	18.8	0.9140146959	-
B2	bin.091	k__Bacteria	5449	104	58	86	18	0	0	0	0	27.59	0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	RGVC01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.05	0.9105023819	-
B2	bin.092	k__Bacteria	2993	147	91	42	101	4	0	0	0	87.59	4.4	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Fen-1231		-	-	-	-	-	GCA_903910555.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1231;s__Fen-1231 sp903910555	80.99	0.64	taxonomic classification defined by topology and ANI	-	GCA_003171215.1, s__Fen-1231 sp0031712...	68.93	0.9783204094	-
B2	bin.093	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.094	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.095	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.096	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.097	k__Bacteria	5449	104	58	58	45	1	0	0	0	60.97	1.72	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	GCA_003133815.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__UBA11358 sp003133815	81.07	0.51	taxonomic classification defined by topology and ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	50.13	0.9487855512	-
B2	bin.098	k__Bacteria	2993	147	91	116	29	2	0	0	0	22.68	1.1	Bacteria	Patescibacteria	Gracilibacteria	UBA1369	UBA1369	PALSA-1335		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	18.11	0.9102811726	-
B2	bin.099	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.100	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.101	k__Bacteria	5449	103	58	27	50	26	0	0	0	67.7	16.16	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	37.8	0.8815715941	Genome has more than 16.7% of markers with multiple hits
B2	bin.102	c__Alphaproteobacteria	564	349	230	84	129	99	31	4	2	80.11	56.12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	BOG-931		-	-	-	-	-	GCA_003164375.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__BOG-931 sp003164375	78.42	0.33	taxonomic classification defined by topology and ANI	-	-	30.75	0.9372971778	Genome has more than 35.8% of markers with multiple hits
B2	bin.103	k__Bacteria	88	230	148	62	164	4	0	0	0	73.5	2.03	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	SM23-39	CAIPFQ01		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	57.53	0.9328072355	-
B2	bin.104	k__Bacteria	5449	104	58	89	12	3	0	0	0	24.14	5.17	Bacteria	Omnitrophota	Koll11	UBA10015	GCA-002753745	JABDGZ01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	18.82	0.9253992171	-
B2	bin.105	p__Proteobacteria	2231	190	119	37	138	15	0	0	0	85.1	4.76	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Bog-1198		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003134045.1, s__Bog-1198 sp0031340...	68.51	0.9495286494	-
B2	bin.106	k__Bacteria	5449	104	58	16	88	0	0	0	0	78.42	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	GWA1-54-10		-	-	-	-	-	GCA_903824155.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2163;g__GWA1-54-10;s__GWA1-54-10 sp903824155	79.39	0.41	taxonomic classification defined by topology and ANI	-	-	64.44	0.9659178081	-
B2	bin.107	k__Bacteria	5449	104	58	67	26	10	1	0	0	36.83	10.42	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	21.94	0.882725895	-
B2	bin.108	k__Bacteria	5449	104	58	70	31	3	0	0	0	40.82	4.31	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	27.36	0.8399098849	-
B2	bin.109	k__Bacteria	924	161	108	101	57	3	0	0	0	39.56	2.04	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	UBA5150		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	38.65	0.9461959311	-
B2	bin.110	k__Bacteria	901	171	117	62	99	9	1	0	0	53.82	2.72	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	60.55	0.867933602	-
B2	bin.111	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.112	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.113	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.114	k__Bacteria	88	230	148	24	189	17	0	0	0	88.34	9.46	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	CAJCIW01		-	-	-	-	-	GCA_903970455.1	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__CAJCIW01;s__CAJCIW01 sp903970455	77.4	0.22	taxonomic classification defined by topology and ANI	-	-	76.97	0.9126603803	-
B2	bin.115	k__Bacteria	5449	104	58	26	78	0	0	0	0	73.72	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	PALSA-1337	PALSA-1337		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	56.22	0.9206616136	-
B2	bin.116	k__Bacteria	5449	104	58	69	30	5	0	0	0	48.04	8.62	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phenazinium_B	GCF_900141745.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenazinium_B	97.13	0.7	GCF_900141745.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__Paraburkholderia phenazinium_B	97.13	0.7	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004365055.1, s__Paraburkholderia p...	29.6	-	-
B2	bin.117	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.118	k__Bacteria	5449	103	57	9	49	42	3	0	0	98.56	54.55	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SXRF01	JABCZZ01		-	-	-	-	-	GCA_013289445.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SXRF01;g__JABCZZ01;s__JABCZZ01 sp013289445	77.13	0.26	taxonomic classification defined by topology and ANI	-	-	40.1	0.9104562664	Genome has more than 54.2% of markers with multiple hits
B2	bin.119	k__Bacteria	901	171	117	109	52	8	2	0	0	38.71	8.55	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	UBA10103		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	27.08	0.9262301958	-
B2	bin.120	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.121	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.122	c__Spirochaetia	72	215	125	106	99	10	0	0	0	56.02	4.8	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	PALSA-1336		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003151625.1, s__PALSA-1336 sp00315...	42.78	0.8849407423	-
B2	bin.123	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.124	k__Bacteria	5449	104	58	88	15	1	0	0	0	22.41	1.72	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_903915535.1, s__Reyranella aerosac...	18.94	0.9839829397	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.125	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.126	k__Bacteria	5449	104	58	90	14	0	0	0	0	3.13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.127	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.128	k__Bacteria	924	151	101	34	117	0	0	0	0	70.79	0	Bacteria	Patescibacteria	Doudnabacteria	UBA920	VMFF01			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	76	0.7803732484	-
B2	bin.129	k__Archaea	207	149	107	130	19	0	0	0	0	4.91	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.130	k__Archaea	207	149	107	130	19	0	0	0	0	5.78	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.131	k__Bacteria	5449	104	58	51	53	0	0	0	0	76.72	0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	GCA-2746885		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	56.07	0.8757137346	-
B2	bin.132	k__Archaea	207	149	107	135	14	0	0	0	0	2.73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.133	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.134	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.135	k__Bacteria	5449	104	58	70	31	3	0	0	0	41.38	4.31	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	25.29	0.9113535099	-
B2	bin.136	k__Bacteria	5449	104	58	84	20	0	0	0	0	34.48	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_900107095.1, s__Collimonas sp90010...	26.98	0.979754918	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.137	root	5656	56	24	52	0	4	0	0	0	1.85	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.138	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.139	o__Rickettsiales	83	324	211	131	181	10	2	0	0	56.98	4.2	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	64.52	0.8113623354	-
B2	bin.140	c__Gammaproteobacteria	67	481	276	138	313	30	0	0	0	71.21	7.51	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	13-2-20CM-66-19		-	-	-	-	-	-	-	-	-	ANI	-	GCA_005878835.1, s__13-2-20CM-66-19 sp...	61.68	0.9412669638	-
B2	bin.141	c__Alphaproteobacteria	564	349	230	21	326	2	0	0	0	91.52	0.87	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales_A	UBA9219	JABDFY01		-	-	-	-	-	GCA_903875345.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales_A;f__UBA9219;g__JABDFY01;s__JABDFY01 sp903875345	76.97	0.24	taxonomic classification defined by topology and ANI	-	-	91.54	0.8916474101	-
B2	bin.142	k__Bacteria	901	171	117	41	129	1	0	0	0	68.49	0.85	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	UBA10103		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	68.81	0.9098010894	-
B2	bin.143	k__Bacteria	88	227	146	45	178	4	0	0	0	85.17	1.54	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	64.11	0.917214577	-
B2	bin.144	k__Bacteria	5449	104	58	20	44	23	17	0	0	73.09	54.32	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	33.06	0.8807345508	Genome has more than 27.5% of markers with multiple hits
B2	bin.145	k__Bacteria	5449	104	58	22	82	0	0	0	0	69.64	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	C7867-001		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	59.26	0.906350063	-
B2	bin.146	k__Bacteria	174	149	89	61	88	0	0	0	0	43.73	0	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	53.6	0.884443039	-
B2	bin.147	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.148	k__Bacteria	5449	104	58	53	50	1	0	0	0	77.07	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	GCF_003977615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__Dyella sp003977615	87.84	0.84	taxonomic classification defined by topology and ANI	-	GCA_903970555.1, s__Dyella sp903970555...	65.06	0.9966229341	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.149	k__Archaea	207	149	107	139	10	0	0	0	0	2.37	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.150	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.151	k__Bacteria	2258	188	117	72	109	7	0	0	0	56.34	3.42	Bacteria	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541	Palsa-295		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCA_013289695.1, s__Palsa-295 sp013289...	51.1	0.9742555283	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.152	k__Bacteria	5449	104	58	90	9	3	2	0	0	20.69	9.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.153	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.154	k__Bacteria	5449	104	58	76	27	1	0	0	0	30.6	1.72	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_003139615.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp003139615	77.31	0.26	taxonomic classification defined by topology and ANI	-	-	24.42	0.9217310966	-
B2	bin.155	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.156	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.157	k__Bacteria	5449	102	56	75	26	1	0	0	0	29.33	1.79	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	21.34	0.8784187555	-
B2	bin.158	k__Bacteria	5449	100	55	98	2	0	0	0	0	1.82	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.159	k__Bacteria	5449	104	58	81	23	0	0	0	0	32.76	0	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	JABDGC01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	24.86	0.9071738472	-
B2	bin.160	k__Bacteria	2993	147	91	64	58	25	0	0	0	59.66	14.43	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Palsa-1248		-	-	-	-	-	GCA_003152485.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Palsa-1248;s__Palsa-1248 sp003152485	78.47	0.36	taxonomic classification defined by topology and ANI	-	-	39.79	0.9336628774	Genome has more than 11.7% of markers with multiple hits
B2	bin.161	k__Bacteria	5449	103	57	88	13	2	0	0	0	20.88	3.51	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	JACDET01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	16.44	0.8903644313	-
B2	bin.162	k__Bacteria	5449	104	58	80	24	0	0	0	0	24.58	0	Bacteria	Bdellovibrionota	Bdellovibrionia_A	UBA1018	UBA1018			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	21.04	0.7571748727	-
B2	bin.163	k__Bacteria	5449	104	58	89	15	0	0	0	0	11.29	0	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	Gp6-AA45		-	-	-	-	-	GCA_003222535.1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__UBA2999;g__Gp6-AA45;s__Gp6-AA45 sp003222535	79.95	0.67	taxonomic classification defined by topology and ANI	-	GCA_003223775.1, s__Gp6-AA45 sp0032237...	10.92	0.9201184036	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.001	k__Bacteria	88	230	148	73	143	13	1	0	0	78.46	9.01	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003455565.1, s__UBA11358 sp0034555...	49.41	0.9489880067	-
A1	bin.002	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.003	k__Bacteria	5449	104	58	83	18	3	0	0	0	28.51	4.31	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.83	0.54	taxonomic classification defined by topology and ANI	-	-	20.45	0.9802597703	-
A1	bin.004	k__Archaea	207	149	107	144	5	0	0	0	0	0.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.005	k__Archaea	207	149	107	136	13	0	0	0	0	1.73	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.006	k__Bacteria	5449	104	58	61	43	0	0	0	0	59.64	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	PKWO01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	44.23	0.9516674621	-
A1	bin.007	root	5656	56	24	56	0	0	0	0	0	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903970555.1, s__Dyella sp903970555...	13.22	0.9825123062	-
A1	bin.008	k__Archaea	207	149	107	83	56	8	1	1	0	35.6	2.52	Archaea	Huberarchaeota	Huberarchaeia	Huberarchaeales				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.87	0.4008901705	-
A1	bin.009	k__Bacteria	5449	104	58	63	40	1	0	0	0	59.77	1.72	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_000178955.2, s__Granulicella_A mal...	46.73	0.9918755007	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
